2017-03-21 09:51:56,968 [INFO] from application in ForkJoinPool-1-worker-1 - Creating Pool for datasource 'default'
2017-03-21 09:55:21,020 [DEBUG] from application in application-akka.actor.default-dispatcher-7 - SELECT m FROM Member m where m.authToken='4980bef9-a163-4eb7-801f-aa532f6cffc5'
2017-03-21 09:55:21,020 [DEBUG] from application in application-akka.actor.default-dispatcher-7 - org.hibernate.jpa.internal.QueryImpl@60f6d25f
2017-03-21 09:55:21,021 [DEBUG] from application in application-akka.actor.default-dispatcher-7 - [models.Member@76ad0601]
2017-03-21 09:55:21,021 [DEBUG] from application in application-akka.actor.default-dispatcher-7 - member: models.Member@76ad0601
2017-03-21 09:55:21,024 [DEBUG] from application in application-akka.actor.default-dispatcher-7 - 5
2017-03-21 09:55:22,569 [INFO] from application in application-akka.actor.default-dispatcher-6 - Running AuthenticatorAction
2017-03-21 09:55:22,570 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - Authorized header: Bearer 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:55:22,570 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - auth_token: 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:55:22,570 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:55:22,570 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - SELECT m FROM Member m where m.authToken='4980bef9-a163-4eb7-801f-aa532f6cffc5'
2017-03-21 09:55:22,570 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - org.hibernate.jpa.internal.QueryImpl@5695ff49
2017-03-21 09:55:22,571 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - [models.Member@3e207163]
2017-03-21 09:55:22,571 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - member: models.Member@3e207163
2017-03-21 09:55:22,574 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - 5
2017-03-21 09:55:23,969 [INFO] from application in application-akka.actor.default-dispatcher-6 - Running AuthenticatorAction
2017-03-21 09:55:23,970 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - Authorized header: Bearer 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:55:23,970 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - auth_token: 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:55:23,970 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:55:23,970 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - SELECT m FROM Member m where m.authToken='4980bef9-a163-4eb7-801f-aa532f6cffc5'
2017-03-21 09:55:23,972 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - org.hibernate.jpa.internal.QueryImpl@15f0edc3
2017-03-21 09:55:23,974 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - [models.Member@41ae88be]
2017-03-21 09:55:23,974 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - member: models.Member@41ae88be
2017-03-21 09:55:23,979 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - 5
2017-03-21 09:55:25,552 [INFO] from application in application-akka.actor.default-dispatcher-6 - Running AuthenticatorAction
2017-03-21 09:55:25,553 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - Authorized header: Bearer 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:55:25,553 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - auth_token: 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:55:25,553 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:55:25,553 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - SELECT m FROM Member m where m.authToken='4980bef9-a163-4eb7-801f-aa532f6cffc5'
2017-03-21 09:55:25,553 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - org.hibernate.jpa.internal.QueryImpl@3d59cba9
2017-03-21 09:55:25,555 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - [models.Member@20588ed0]
2017-03-21 09:55:25,555 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - member: models.Member@20588ed0
2017-03-21 09:55:25,557 [DEBUG] from application in application-akka.actor.default-dispatcher-6 - 5
2017-03-21 09:55:26,862 [INFO] from application in application-akka.actor.default-dispatcher-10 - Running AuthenticatorAction
2017-03-21 09:55:26,863 [DEBUG] from application in application-akka.actor.default-dispatcher-10 - Authorized header: Bearer 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:55:26,864 [DEBUG] from application in application-akka.actor.default-dispatcher-10 - auth_token: 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:55:26,864 [DEBUG] from application in application-akka.actor.default-dispatcher-10 - 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:55:26,864 [DEBUG] from application in application-akka.actor.default-dispatcher-10 - SELECT m FROM Member m where m.authToken='4980bef9-a163-4eb7-801f-aa532f6cffc5'
2017-03-21 09:55:26,864 [DEBUG] from application in application-akka.actor.default-dispatcher-10 - org.hibernate.jpa.internal.QueryImpl@305a307b
2017-03-21 09:55:26,867 [DEBUG] from application in application-akka.actor.default-dispatcher-10 - [models.Member@40dccb02]
2017-03-21 09:55:26,867 [DEBUG] from application in application-akka.actor.default-dispatcher-10 - member: models.Member@40dccb02
2017-03-21 09:55:26,870 [DEBUG] from application in application-akka.actor.default-dispatcher-10 - 5
2017-03-21 09:55:27,957 [INFO] from application in application-akka.actor.default-dispatcher-10 - Running AuthenticatorAction
2017-03-21 09:55:27,959 [DEBUG] from application in application-akka.actor.default-dispatcher-10 - Authorized header: Bearer 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:55:27,959 [DEBUG] from application in application-akka.actor.default-dispatcher-10 - auth_token: 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:55:27,959 [DEBUG] from application in application-akka.actor.default-dispatcher-10 - 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:55:27,959 [DEBUG] from application in application-akka.actor.default-dispatcher-10 - SELECT m FROM Member m where m.authToken='4980bef9-a163-4eb7-801f-aa532f6cffc5'
2017-03-21 09:55:27,959 [DEBUG] from application in application-akka.actor.default-dispatcher-10 - org.hibernate.jpa.internal.QueryImpl@328d30ff
2017-03-21 09:55:27,961 [DEBUG] from application in application-akka.actor.default-dispatcher-10 - [models.Member@2dbc9d55]
2017-03-21 09:55:27,961 [DEBUG] from application in application-akka.actor.default-dispatcher-10 - member: models.Member@2dbc9d55
2017-03-21 09:55:27,964 [DEBUG] from application in application-akka.actor.default-dispatcher-10 - 5
2017-03-21 09:55:29,129 [INFO] from application in application-akka.actor.default-dispatcher-7 - Running AuthenticatorAction
2017-03-21 09:55:29,130 [DEBUG] from application in application-akka.actor.default-dispatcher-7 - Authorized header: Bearer 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:55:29,130 [DEBUG] from application in application-akka.actor.default-dispatcher-7 - auth_token: 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:55:29,130 [DEBUG] from application in application-akka.actor.default-dispatcher-7 - 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:55:29,130 [DEBUG] from application in application-akka.actor.default-dispatcher-7 - SELECT m FROM Member m where m.authToken='4980bef9-a163-4eb7-801f-aa532f6cffc5'
2017-03-21 09:55:29,130 [DEBUG] from application in application-akka.actor.default-dispatcher-7 - org.hibernate.jpa.internal.QueryImpl@5fb17781
2017-03-21 09:55:29,132 [DEBUG] from application in application-akka.actor.default-dispatcher-7 - [models.Member@650713e1]
2017-03-21 09:55:29,132 [DEBUG] from application in application-akka.actor.default-dispatcher-7 - member: models.Member@650713e1
2017-03-21 09:55:29,135 [DEBUG] from application in application-akka.actor.default-dispatcher-7 - 5
2017-03-21 09:55:30,208 [INFO] from application in application-akka.actor.default-dispatcher-7 - Running AuthenticatorAction
2017-03-21 09:55:30,209 [DEBUG] from application in application-akka.actor.default-dispatcher-7 - Authorized header: Bearer 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:55:30,209 [DEBUG] from application in application-akka.actor.default-dispatcher-7 - auth_token: 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:55:30,209 [DEBUG] from application in application-akka.actor.default-dispatcher-7 - 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:55:30,209 [DEBUG] from application in application-akka.actor.default-dispatcher-7 - SELECT m FROM Member m where m.authToken='4980bef9-a163-4eb7-801f-aa532f6cffc5'
2017-03-21 09:55:30,210 [DEBUG] from application in application-akka.actor.default-dispatcher-7 - org.hibernate.jpa.internal.QueryImpl@26a8fcc5
2017-03-21 09:55:30,239 [DEBUG] from application in application-akka.actor.default-dispatcher-7 - [models.Member@3daeb776]
2017-03-21 09:55:30,239 [DEBUG] from application in application-akka.actor.default-dispatcher-7 - member: models.Member@3daeb776
2017-03-21 09:55:30,242 [DEBUG] from application in application-akka.actor.default-dispatcher-7 - 5
2017-03-21 09:56:27,635 [INFO] from application in application-akka.actor.default-dispatcher-6 - Shutting down connection pool.
2017-03-21 09:56:27,844 [INFO] from application in application-akka.actor.default-dispatcher-6 - Creating Pool for datasource 'default'
2017-03-21 09:56:27,853 [INFO] from play.api.db.HikariCPConnectionPool in application-akka.actor.default-dispatcher-6 - datasource [default] bound to JNDI as DefaultDS
2017-03-21 09:56:27,866 [INFO] from play.api.db.DefaultDBApi in application-akka.actor.default-dispatcher-6 - Database [default] connected at jdbc:mysql://localhost/mavericks_project
2017-03-21 09:56:28,624 [INFO] from play.api.Play in application-akka.actor.default-dispatcher-6 - Application started (Dev)
2017-03-21 09:56:28,667 [INFO] from application in application-akka.actor.default-dispatcher-5 - Running AuthenticatorAction
2017-03-21 09:56:28,668 [DEBUG] from application in application-akka.actor.default-dispatcher-5 - Authorized header: Bearer 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:56:28,668 [DEBUG] from application in application-akka.actor.default-dispatcher-5 - auth_token: 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:56:28,668 [DEBUG] from application in application-akka.actor.default-dispatcher-5 - 4980bef9-a163-4eb7-801f-aa532f6cffc5
2017-03-21 09:56:28,668 [DEBUG] from application in application-akka.actor.default-dispatcher-5 - SELECT m FROM Member m where m.authToken='4980bef9-a163-4eb7-801f-aa532f6cffc5'
2017-03-21 09:56:28,673 [DEBUG] from application in application-akka.actor.default-dispatcher-5 - org.hibernate.jpa.internal.QueryImpl@dca78b5
2017-03-21 09:56:28,681 [DEBUG] from application in application-akka.actor.default-dispatcher-5 - [models.Member@16ce36ee]
2017-03-21 09:56:28,681 [DEBUG] from application in application-akka.actor.default-dispatcher-5 - member: models.Member@16ce36ee
2017-03-21 09:56:28,903 [DEBUG] from application in application-akka.actor.default-dispatcher-5 - 5
2017-03-21 09:56:30,641 [ERROR] from application in application-akka.actor.default-dispatcher-5 - 

! @73de73h59 - Internal server error, for (GET) [/users/users_dob] ->
 
play.api.http.HttpErrorHandlerExceptions$$anon$1: Execution exception[[IllegalArgumentException: bound must be greater than origin]]
	at play.api.http.HttpErrorHandlerExceptions$.throwableToUsefulException(HttpErrorHandler.scala:293)
	at play.api.http.DefaultHttpErrorHandler.onServerError(HttpErrorHandler.scala:220)
	at play.api.GlobalSettings$class.onError(GlobalSettings.scala:160)
	at play.api.DefaultGlobal$.onError(GlobalSettings.scala:188)
	at play.api.http.GlobalSettingsHttpErrorHandler.onServerError(HttpErrorHandler.scala:100)
	at play.core.server.netty.PlayRequestHandler$$anonfun$2$$anonfun$apply$1.applyOrElse(PlayRequestHandler.scala:100)
	at play.core.server.netty.PlayRequestHandler$$anonfun$2$$anonfun$apply$1.applyOrElse(PlayRequestHandler.scala:99)
	at scala.concurrent.Future$$anonfun$recoverWith$1.apply(Future.scala:344)
	at scala.concurrent.Future$$anonfun$recoverWith$1.apply(Future.scala:343)
	at scala.concurrent.impl.CallbackRunnable.run(Promise.scala:32)
	at play.api.libs.iteratee.Execution$trampoline$.execute(Execution.scala:70)
	at scala.concurrent.impl.CallbackRunnable.executeWithValue(Promise.scala:40)
	at scala.concurrent.impl.Promise$DefaultPromise.tryComplete(Promise.scala:248)
	at scala.concurrent.Promise$class.complete(Promise.scala:55)
	at scala.concurrent.impl.Promise$DefaultPromise.complete(Promise.scala:153)
	at scala.concurrent.Future$$anonfun$recoverWith$1$$anonfun$apply$6.apply(Future.scala:344)
	at scala.concurrent.Future$$anonfun$recoverWith$1$$anonfun$apply$6.apply(Future.scala:344)
	at scala.concurrent.impl.CallbackRunnable.run(Promise.scala:32)
	at scala.concurrent.BatchingExecutor$Batch$$anonfun$run$1.processBatch$1(BatchingExecutor.scala:63)
	at scala.concurrent.BatchingExecutor$Batch$$anonfun$run$1.apply$mcV$sp(BatchingExecutor.scala:78)
	at scala.concurrent.BatchingExecutor$Batch$$anonfun$run$1.apply(BatchingExecutor.scala:55)
	at scala.concurrent.BatchingExecutor$Batch$$anonfun$run$1.apply(BatchingExecutor.scala:55)
	at scala.concurrent.BlockContext$.withBlockContext(BlockContext.scala:72)
	at scala.concurrent.BatchingExecutor$Batch.run(BatchingExecutor.scala:54)
	at scala.concurrent.Future$InternalCallbackExecutor$.unbatchedExecute(Future.scala:599)
	at scala.concurrent.BatchingExecutor$class.execute(BatchingExecutor.scala:106)
	at scala.concurrent.Future$InternalCallbackExecutor$.execute(Future.scala:597)
	at scala.concurrent.impl.CallbackRunnable.executeWithValue(Promise.scala:40)
	at scala.concurrent.impl.Promise$DefaultPromise.scala$concurrent$impl$Promise$DefaultPromise$$dispatchOrAddCallback(Promise.scala:280)
	at scala.concurrent.impl.Promise$DefaultPromise.onComplete(Promise.scala:270)
	at scala.concurrent.Future$$anonfun$recoverWith$1.apply(Future.scala:344)
	at scala.concurrent.Future$$anonfun$recoverWith$1.apply(Future.scala:343)
	at scala.concurrent.impl.CallbackRunnable.run(Promise.scala:32)
	at akka.dispatch.BatchingExecutor$AbstractBatch.processBatch(BatchingExecutor.scala:55)
	at akka.dispatch.BatchingExecutor$BlockableBatch$$anonfun$run$1.apply$mcV$sp(BatchingExecutor.scala:91)
	at akka.dispatch.BatchingExecutor$BlockableBatch$$anonfun$run$1.apply(BatchingExecutor.scala:91)
	at akka.dispatch.BatchingExecutor$BlockableBatch$$anonfun$run$1.apply(BatchingExecutor.scala:91)
	at scala.concurrent.BlockContext$.withBlockContext(BlockContext.scala:72)
	at akka.dispatch.BatchingExecutor$BlockableBatch.run(BatchingExecutor.scala:90)
	at akka.dispatch.TaskInvocation.run(AbstractDispatcher.scala:39)
	at akka.dispatch.ForkJoinExecutorConfigurator$AkkaForkJoinTask.exec(AbstractDispatcher.scala:415)
	at scala.concurrent.forkjoin.ForkJoinTask.doExec(ForkJoinTask.java:260)
	at scala.concurrent.forkjoin.ForkJoinPool$WorkQueue.runTask(ForkJoinPool.java:1339)
	at scala.concurrent.forkjoin.ForkJoinPool.runWorker(ForkJoinPool.java:1979)
	at scala.concurrent.forkjoin.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:107)
Caused by: java.lang.IllegalArgumentException: bound must be greater than origin
	at java.util.concurrent.ThreadLocalRandom.nextInt(ThreadLocalRandom.java:379)
	at controllers.UserController.userDob(UserController.java:94)
	at router.Routes$$anonfun$routes$1$$anonfun$applyOrElse$31$$anonfun$apply$31.apply(Routes.scala:876)
	at router.Routes$$anonfun$routes$1$$anonfun$applyOrElse$31$$anonfun$apply$31.apply(Routes.scala:876)
	at play.core.routing.HandlerInvokerFactory$$anon$4.resultCall(HandlerInvoker.scala:157)
	at play.core.routing.HandlerInvokerFactory$$anon$4.resultCall(HandlerInvoker.scala:156)
	at play.core.routing.HandlerInvokerFactory$JavaActionInvokerFactory$$anon$14$$anon$3$$anon$1.invocation(HandlerInvoker.scala:136)
	at play.core.j.JavaAction$$anon$1.call(JavaAction.scala:73)
	at play.http.HttpRequestHandler$1.call(HttpRequestHandler.java:54)
	at controllers.security.AuthenticatorAction.call(AuthenticatorAction.java:52)
	at play.db.jpa.TransactionalAction.lambda$call$4(TransactionalAction.java:28)
	at play.db.jpa.DefaultJPAApi.lambda$withTransaction$3(DefaultJPAApi.java:196)
	at play.db.jpa.DefaultJPAApi.withTransaction(DefaultJPAApi.java:137)
	at play.db.jpa.DefaultJPAApi.withTransaction(DefaultJPAApi.java:195)
	at play.db.jpa.TransactionalAction.call(TransactionalAction.java:25)
	at play.core.j.JavaAction$$anonfun$7.apply(JavaAction.scala:108)
	at play.core.j.JavaAction$$anonfun$7.apply(JavaAction.scala:108)
	at scala.concurrent.impl.Future$PromiseCompletingRunnable.liftedTree1$1(Future.scala:24)
	at scala.concurrent.impl.Future$PromiseCompletingRunnable.run(Future.scala:24)
	at play.core.j.HttpExecutionContext$$anon$2.run(HttpExecutionContext.scala:56)
	at play.api.libs.iteratee.Execution$trampoline$.execute(Execution.scala:70)
	at play.core.j.HttpExecutionContext.execute(HttpExecutionContext.scala:48)
	at scala.concurrent.impl.Future$.apply(Future.scala:31)
	at scala.concurrent.Future$.apply(Future.scala:492)
	at play.core.j.JavaAction.apply(JavaAction.scala:108)
	at play.api.mvc.Action$$anonfun$apply$2$$anonfun$apply$5$$anonfun$apply$6.apply(Action.scala:112)
	at play.api.mvc.Action$$anonfun$apply$2$$anonfun$apply$5$$anonfun$apply$6.apply(Action.scala:112)
	at play.utils.Threads$.withContextClassLoader(Threads.scala:21)
	at play.api.mvc.Action$$anonfun$apply$2$$anonfun$apply$5.apply(Action.scala:111)
	at play.api.mvc.Action$$anonfun$apply$2$$anonfun$apply$5.apply(Action.scala:110)
	at scala.Option.map(Option.scala:146)
	at play.api.mvc.Action$$anonfun$apply$2.apply(Action.scala:110)
	at play.api.mvc.Action$$anonfun$apply$2.apply(Action.scala:103)
	at scala.concurrent.Future$$anonfun$flatMap$1.apply(Future.scala:251)
	at scala.concurrent.Future$$anonfun$flatMap$1.apply(Future.scala:249)
	... 13 common frames omitted
2017-03-21 10:01:29,515 [INFO] from application in application-akka.actor.default-dispatcher-2 - Shutting down connection pool.
2017-03-21 10:01:29,774 [INFO] from application in application-akka.actor.default-dispatcher-2 - Creating Pool for datasource 'default'
2017-03-21 10:01:29,783 [INFO] from play.api.db.HikariCPConnectionPool in application-akka.actor.default-dispatcher-2 - datasource [default] bound to JNDI as DefaultDS
2017-03-21 10:01:29,791 [INFO] from play.api.db.DefaultDBApi in application-akka.actor.default-dispatcher-2 - Database [default] connected at jdbc:mysql://localhost/mavericks_project
2017-03-21 10:01:30,478 [INFO] from play.api.Play in application-akka.actor.default-dispatcher-2 - Application started (Dev)
